anio,provincia_id,provincia_nombre,codigo_delito_snic_id,codigo_delito_snic_nombre,cantidad_hechos,cantidad_victimas
2021,58,Neuquén,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,
2021,58,Neuquén,29_8,Otros delitos previstos en leyes especiales,642,
2021,58,Neuquén,30,Contravenciones,1091,
2021,58,Neuquén,31,Suicidios (consumados),65,65
2021,58,Neuquén,32,Delitos contra el orden económico y financiero,9,
2021,62,Río Negro,1,Homicidios dolosos,26,26
2021,62,Río Negro,2,Homicidios dolosos en grado de tentativa,20,23
2021,62,Río Negro,3,Muertes en Accidentes Viales,57,65
2021,62,Río Negro,4,Homicidios culposos por otros hechos,3,3
2021,62,Río Negro,5,Lesiones dolosas,2122,2157
2021,62,Río Negro,6,Lesiones culposas en Accidentes Viales,441,476
2021,62,Río Negro,7,Lesiones culposas por otros hechos,0,0
2021,62,Río Negro,8,Otros delitos contra las personas,348,351
2021,62,Río Negro,9,Delitos contra el honor,7,7
2021,62,Río Negro,10,Violaciones,125,132
2021,62,Río Negro,11,Otros delitos contra la integridad sexual,394,400
2021,62,Río Negro,12,Delitos contra el estado civil,1,
2021,62,Río Negro,13,Amenazas,3065,
2021,62,Río Negro,14_1,Trata de personas simple,1,1
2021,62,Río Negro,14_2,Trata de personas agravado,1,1
2021,62,Río Negro,14_3,Otros delitos contra la libertad,359,380
2021,62,Río Negro,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6305,
2021,62,Río Negro,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),286,
2021,62,Río Negro,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2021,62,Río Negro,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2021,62,Río Negro,19,Hurtos,5267,
2021,62,Río Negro,20,Tentativas de hurto,118,
2021,62,Río Negro,21,Otros delitos contra la propiedad,3302,
2021,62,Río Negro,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,1,
2021,62,Río Negro,22_2,Tenencia ilegal de armas de fuego,161,
2021,62,Río Negro,22_3,Portación ilegal de armas de fuego,50,
2021,62,Río Negro,22_4,Acopio y fabricación ilegal de armas piezas y municiones,0,
2021,62,Río Negro,22_5,Entrega y comercialización ilegal de armas de fuego,0,
2021,62,Río Negro,22_6,Omisión adulteración y supresión de marcaje,0,
2021,62,Río Negro,22_7,Otros delitos contra la seguridad pública,1886,
2021,62,Río Negro,23,Delitos contra el orden público,20,
2021,62,Río Negro,24,Delitos contra la seguridad de la nación,1,
2021,62,Río Negro,25,Delitos contra los poderes públicos y el orden constitucional,0,
2021,62,Río Negro,26,Delitos contra la administración pública,1205,
2021,62,Río Negro,27,Delitos contra la fe pública,148,
2021,62,Río Negro,28_1,Siembra y producción de estupefacientes,3,
2021,62,Río Negro,28_2,Comercialización y entrega de estupefacientes,24,
2021,62,Río Negro,28_3,Tenencia o entrega atenuada de estupefacientes,0,
2021,62,Río Negro,28_4,Desvío de Importación de estupefacientes,0,
2021,62,Río Negro,28_5,Organización y financiación de estupefacientes,0,
2021,62,Río Negro,28_6,Tenencia simple de estupefacientes,240,
2021,62,Río Negro,28_7,Tenencia simple atenuada para uso personal de estupefacientes,253,
2021,62,Río Negro,28_8,Confabulación de estupefacientes,0,
2021,62,Río Negro,28_9,Contrabando de estupefacientes,0,
2021,62,Río Negro,28_10,Otros delitos previstos en la ley 23.737,624,
2021,62,Río Negro,29_1,Ley de residuos peligrosos,0,
2021,62,Río Negro,29_2,Ley de fauna,23,
2021,62,Río Negro,29_3,Delitos migratorios,33,
2021,62,Río Negro,29_4,Obstrucción del código aduanero,0,
2021,62,Río Negro,29_5,Contrabando Simple,1,
2021,62,Río Negro,29_6,Contrabando Agravado,0,
2021,62,Río Negro,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,
2021,62,Río Negro,29_8,Otros delitos previstos en leyes especiales,66,
2021,62,Río Negro,30,Contravenciones,0,
2021,62,Río Negro,31,Suicidios (consumados),56,56
2021,62,Río Negro,32,Delitos contra el orden económico y financiero,0,
2021,66,Salta,1,Homicidios dolosos,61,63
2021,66,Salta,2,Homicidios dolosos en grado de tentativa,67,67
2021,66,Salta,3,Muertes en Accidentes Viales,164,187
2021,66,Salta,4,Homicidios culposos por otros hechos,9,9
2021,66,Salta,5,Lesiones dolosas,9843,9843
2021,66,Salta,6,Lesiones culposas en Accidentes Viales,4617,4617
2021,66,Salta,7,Lesiones culposas por otros hechos,0,0
2021,66,Salta,8,Otros delitos contra las personas,286,286
2021,66,Salta,9,Delitos contra el honor,0,0
2021,66,Salta,10,Violaciones,336,336
2021,66,Salta,11,Otros delitos contra la integridad sexual,1297,1297
2021,66,Salta,12,Delitos contra el estado civil,0,
2021,66,Salta,13,Amenazas,17252,
2021,66,Salta,14_1,Trata de personas simple,3,25
2021,66,Salta,14_2,Trata de personas agravado,0,0
2021,66,Salta,14_3,Otros delitos contra la libertad,2514,2536
2021,66,Salta,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),18025,
2021,66,Salta,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1413,
2021,66,Salta,17,Robos agravados por el resultado de lesiones y/o muertes ,24,
2021,66,Salta,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2021,66,Salta,19,Hurtos,17319,
2021,66,Salta,20,Tentativas de hurto,923,
2021,66,Salta,21,Otros delitos contra la propiedad,11403,
2021,66,Salta,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0,
2021,66,Salta,22_2,Tenencia ilegal de armas de fuego,242,
2021,66,Salta,22_3,Portación ilegal de armas de fuego,3,
2021,66,Salta,22_4,Acopio y fabricación ilegal de armas piezas y municiones,0,
2021,66,Salta,22_5,Entrega y comercialización ilegal de armas de fuego,0,
2021,66,Salta,22_6,Omisión adulteración y supresión de marcaje,0,
2021,66,Salta,22_7,Otros delitos contra la seguridad pública,149,
2021,66,Salta,23,Delitos contra el orden público,10,
2021,66,Salta,24,Delitos contra la seguridad de la nación,0,
2021,66,Salta,25,Delitos contra los poderes públicos y el orden constitucional,0,
2021,66,Salta,26,Delitos contra la administración pública,1975,
2021,66,Salta,27,Delitos contra la fe pública,101,
2021,66,Salta,28_1,Siembra y producción de estupefacientes,12,
2021,66,Salta,28_2,Comercialización y entrega de estupefacientes,355,
2021,66,Salta,28_3,Tenencia o entrega atenuada de estupefacientes,0,
2021,66,Salta,28_4,Desvío de Importación de estupefacientes,4,
2021,66,Salta,28_5,Organización y financiación de estupefacientes,0,
2021,66,Salta,28_6,Tenencia simple de estupefacientes,1346,
2021,66,Salta,28_7,Tenencia simple atenuada para uso personal de estupefacientes,2694,
2021,66,Salta,28_8,Confabulación de estupefacientes,1,
2021,66,Salta,28_9,Contrabando de estupefacientes,1,
2021,66,Salta,28_10,Otros delitos previstos en la ley 23.737,109,
2021,66,Salta,29_1,Ley de residuos peligrosos,8,
2021,66,Salta,29_2,Ley de fauna,12,
2021,66,Salta,29_3,Delitos migratorios,143,
2021,66,Salta,29_4,Obstrucción del código aduanero,10,
2021,66,Salta,29_5,Contrabando Simple,4147,
2021,66,Salta,29_6,Contrabando Agravado,21,
2021,66,Salta,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,1,
2021,66,Salta,29_8,Otros delitos previstos en leyes especiales,293,
2021,66,Salta,30,Contravenciones,36107,
2021,66,Salta,31,Suicidios (consumados),178,178
2021,66,Salta,32,Delitos contra el orden económico y financiero,49,
2021,70,San Juan,1,Homicidios dolosos,12,12
2021,70,San Juan,2,Homicidios dolosos en grado de tentativa,9,9
2021,70,San Juan,3,Muertes en Accidentes Viales,69,79
2021,70,San Juan,4,Homicidios culposos por otros hechos,7,7
2021,70,San Juan,5,Lesiones dolosas,2922,3217
2021,70,San Juan,6,Lesiones culposas en Accidentes Viales,636,692
2021,70,San Juan,7,Lesiones culposas por otros hechos,54,55
2021,70,San Juan,8,Otros delitos contra las personas,217,221
2021,70,San Juan,9,Delitos contra el honor,2,2
2021,70,San Juan,10,Violaciones,181,189
2021,70,San Juan,11,Otros delitos contra la integridad sexual,636,670
2021,70,San Juan,12,Delitos contra el estado civil,0,
2021,70,San Juan,13,Amenazas,1955,
2021,70,San Juan,14_1,Trata de personas simple,0,0
2021,70,San Juan,14_2,Trata de personas agravado,0,0
2021,70,San Juan,14_3,Otros delitos contra la libertad,172,178
2021,70,San Juan,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6996,
2021,70,San Juan,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),664,
2021,70,San Juan,17,Robos agravados por el resultado de lesiones y/o muertes ,33,
2021,70,San Juan,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,32,
2021,70,San Juan,19,Hurtos,6639,
2021,70,San Juan,20,Tentativas de hurto,267,
2021,70,San Juan,21,Otros delitos contra la propiedad,1979,
2021,70,San Juan,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,23,
2021,70,San Juan,22_2,Tenencia ilegal de armas de fuego,62,
2021,70,San Juan,22_3,Portación ilegal de armas de fuego,26,
2021,70,San Juan,22_4,Acopio y fabricación ilegal de armas piezas y municiones,0,
2021,70,San Juan,22_5,Entrega y comercialización ilegal de armas de fuego,0,
2021,70,San Juan,22_6,Omisión adulteración y supresión de marcaje,0,
2021,70,San Juan,22_7,Otros delitos contra la seguridad pública,67,
2021,70,San Juan,23,Delitos contra el orden público,9,
2021,70,San Juan,24,Delitos contra la seguridad de la nación,0,
2021,70,San Juan,25,Delitos contra los poderes públicos y el orden constitucional,0,
2021,70,San Juan,26,Delitos contra la administración pública,1040,
2021,70,San Juan,27,Delitos contra la fe pública,43,
2021,70,San Juan,28_1,Siembra y producción de estupefacientes,65,
2021,70,San Juan,28_2,Comercialización y entrega de estupefacientes,41,
2021,70,San Juan,28_3,Tenencia o entrega atenuada de estupefacientes,178,
2021,70,San Juan,28_4,Desvío de Importación de estupefacientes,1,
2021,70,San Juan,28_5,Organización y financiación de estupefacientes,0,
2021,70,San Juan,28_6,Tenencia simple de estupefacientes,280,
2021,70,San Juan,28_7,Tenencia simple atenuada para uso personal de estupefacientes,206,
2021,70,San Juan,28_8,Confabulación de estupefacientes,2,
2021,70,San Juan,28_9,Contrabando de estupefacientes,0,
2021,70,San Juan,28_10,Otros delitos previstos en la ley 23.737,58,
2021,70,San Juan,29_1,Ley de residuos peligrosos,0,
2021,70,San Juan,29_2,Ley de fauna,68,
2021,70,San Juan,29_3,Delitos migratorios,13,
2021,70,San Juan,29_4,Obstrucción del código aduanero,1,
2021,70,San Juan,29_5,Contrabando Simple,90,
2021,70,San Juan,29_6,Contrabando Agravado,1,
2021,70,San Juan,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,
2021,70,San Juan,29_8,Otros delitos previstos en leyes especiales,291,
2021,70,San Juan,30,Contravenciones,14642,
2021,70,San Juan,31,Suicidios (consumados),72,72
2021,70,San Juan,32,Delitos contra el orden económico y financiero,1,
2021,74,San Luis,1,Homicidios dolosos,10,11
2021,74,San Luis,2,Homicidios dolosos en grado de tentativa,21,22
2021,74,San Luis,3,Muertes en Accidentes Viales,64,69
2021,74,San Luis,4,Homicidios culposos por otros hechos,3,3
2021,74,San Luis,5,Lesiones dolosas,1740,1923
